,instance,process,time,value,constraint satisfaction,best known solution
547,zeroin.i.1,MILP,31.35041,49.0,True,49
548,zeroin.i.1,MIQP,5.1419,49.0,True,49
549,zeroin.i.1,MIQP,5.202,49.0,True,49
550,zeroin.i.1,QUBO,0.0146,422.0,False,49
551,zeroin.i.1,QUBO,7.20507,52.0,False,49
552,zeroin.i.1,QUBO,7.67891,50.0,True,49
553,zeroin.i.1,QUBO,291.67526,50.0,True,49
554,zeroin.i.2,MILP,0.0626,101.0,True,30
555,zeroin.i.2,MILP,39.87057,44.0,True,30
556,zeroin.i.2,MILP,40.04282,30.0,True,30
557,zeroin.i.2,MILP,40.07094,30.0,True,30
558,zeroin.i.2,MIQP,8.51548,30.0,True,30
559,zeroin.i.2,MIQP,8.7492,30.0,True,30
560,zeroin.i.2,QUBO,0.02073,422.0,False,30
561,zeroin.i.2,QUBO,10.11939,36.0,False,30
562,zeroin.i.2,QUBO,10.6937,34.0,True,30
563,zeroin.i.2,QUBO,11.80372,30.0,True,30
564,zeroin.i.2,QUBO,12.54578,30.0,True,30
565,zeroin.i.3,MILP,0.06177,101.0,True,30
566,zeroin.i.3,MILP,36.17163,45.0,True,30
567,zeroin.i.3,MILP,36.34159,30.0,True,30
568,zeroin.i.3,MILP,36.37097,30.0,True,30
569,zeroin.i.3,MIQP,8.5841,30.0,True,30
570,zeroin.i.3,MIQP,8.82788,30.0,True,30
571,zeroin.i.3,QUBO,0.02826,412.0,False,30
572,zeroin.i.3,QUBO,10.05302,34.0,True,30
573,zeroin.i.3,QUBO,10.58967,32.0,True,30
574,zeroin.i.3,QUBO,11.67002,30.0,True,30
575,zeroin.i.3,QUBO,12.32248,30.0,True,30
