instance,process,step_scale,time,value,eta,zeta,constraint satisfaction,constraint coeff
DSJC1000.1,tuning,2,235.51582,30,0.05,0.0,True,1
DSJC1000.1,tuning,2,255.64891,29,0.002,0.0,True,1
DSJC1000.1,tuning,2,275.19305,28,0.002,0.0,True,1
DSJC1000.1,tuning,2,293.40441,27,0.002,0.0,True,1
DSJC1000.1,tuning,2,310.93684,26,0.002,1.0,True,1
DSJC1000.1,tuning,2,327.86334,25,0.002,2.0,True,1
DSJC1000.1,tuning,2,343.63841,24,0.002,2.0,True,1
DSJC1000.1,tuning,2,358.83619,23,0.002,10.0,True,1
DSJC1000.1,tuning,2,373.32688,22,0.005,5.0,True,1
DSJC1000.1,tuning,2,387.21059,21,0.002,0.0,False,1
DSJC1000.1,tuning,2,387.35237,22,0.005,5.0,True,1
DSJC1000.1,tuned,2,417.37227,21,0.075,3.0,True,1
DSJC1000.1,tuning,2,235.93168,30,0.05,0.0,True,1
DSJC1000.1,tuning,2,255.4565,29,0.002,0.0,True,1
DSJC1000.1,tuning,2,274.77465,28,0.002,0.0,True,1
DSJC1000.1,tuning,2,292.90907,27,0.002,0.0,True,1
DSJC1000.1,tuning,2,310.33252,26,0.002,1.0,True,1
DSJC1000.1,tuning,2,327.21297,25,0.002,2.0,True,1
DSJC1000.1,tuning,2,343.01567,24,0.002,2.0,True,1
DSJC1000.1,tuning,2,358.2606,23,0.002,10.0,True,1
DSJC1000.1,tuning,2,372.80318,22,0.005,5.0,True,1
DSJC1000.1,tuning,2,386.73654,21,0.002,0.0,False,1
DSJC1000.1,tuning,2,386.87832,22,0.005,5.0,True,1
DSJC1000.1,tuned,5,460.49338,21,0.05,3.5,True,1
DSJC1000.1,tuning,2,235.59637,30,0.05,0.0,True,1
DSJC1000.1,tuning,2,255.9846,29,0.002,0.0,True,1
DSJC1000.1,tuning,2,275.37873,28,0.002,0.0,True,1
DSJC1000.1,tuning,2,293.62858,27,0.002,0.0,True,1
DSJC1000.1,tuning,2,311.16283,26,0.002,1.0,True,1
DSJC1000.1,tuning,2,327.91314,25,0.002,2.0,True,1
DSJC1000.1,tuning,2,343.7046,24,0.002,2.0,True,1
DSJC1000.1,tuning,2,358.94001,23,0.002,10.0,True,1
DSJC1000.1,tuning,2,373.44537,22,0.005,5.0,True,1
DSJC1000.1,tuning,2,387.38882,21,0.002,0.0,False,1
DSJC1000.1,tuning,2,387.53029,22,0.005,5.0,True,1
DSJC1000.1,tuned,10,534.33233,21,0.05,5.0,True,1
DSJC1000.1,tuning,2,236.14453,30,0.05,0.0,True,1
DSJC1000.1,tuning,2,255.984,29,0.002,0.0,True,1
DSJC1000.1,tuning,2,275.39812,28,0.002,0.0,True,1
DSJC1000.1,tuning,2,293.67701,27,0.002,0.0,True,1
DSJC1000.1,tuning,2,311.26016,26,0.002,1.0,True,1
DSJC1000.1,tuning,2,328.18397,25,0.002,2.0,True,1
DSJC1000.1,tuning,2,344.042,24,0.002,2.0,True,1
DSJC1000.1,tuning,2,359.33395,23,0.002,10.0,True,1
DSJC1000.1,tuning,2,373.88767,22,0.005,5.0,True,1
DSJC1000.1,tuning,2,387.87057,21,0.002,0.0,False,1
DSJC1000.1,tuning,2,388.01225,22,0.005,5.0,True,1
DSJC1000.1,tuned,20,680.43797,21,0.05,5.0,True,1
DSJC1000.1,tuning,2,235.97306,30,0.05,0.0,True,1
DSJC1000.1,tuning,2,256.40822,29,0.002,0.0,True,1
DSJC1000.1,tuning,2,275.79791,28,0.002,0.0,True,1
DSJC1000.1,tuning,2,294.04179,27,0.002,0.0,True,1
DSJC1000.1,tuning,2,311.5474,26,0.002,1.0,True,1
DSJC1000.1,tuning,2,328.40804,25,0.002,2.0,True,1
DSJC1000.1,tuning,2,344.17916,24,0.002,2.0,True,1
DSJC1000.1,tuning,2,359.44954,23,0.002,10.0,True,1
DSJC1000.1,tuning,2,373.98675,22,0.005,5.0,True,1
DSJC1000.1,tuning,2,387.95661,21,0.002,0.0,False,1
DSJC1000.1,tuning,2,388.09842,22,0.005,5.0,True,1
DSJC1000.1,tuned,50,1117.37828,21,0.05,2.0,True,1
DSJC125.1,tuning,2,2.36095,10,0.2,0.0,True,1
DSJC125.1,tuning,2,3.81435,9,0.002,0.0,True,1
DSJC125.1,tuning,2,5.20813,8,0.002,0.0,True,1
DSJC125.1,tuning,2,6.54551,7,0.002,2.0,True,1
DSJC125.1,tuning,2,7.81525,6,0.01,10.0,True,1
DSJC125.1,tuning,2,9.04299,5,0.002,0.0,False,1
DSJC125.1,tuning,2,9.04355,6,0.01,10.0,True,1
DSJC125.1,tuned,2,10.19533,6,0.01,10.0,True,1
DSJC125.1,tuning,2,2.39968,10,0.2,0.0,True,1
DSJC125.1,tuning,2,3.84592,9,0.002,0.0,True,1
DSJC125.1,tuning,2,5.20282,8,0.002,0.0,True,1
DSJC125.1,tuning,2,6.52784,7,0.002,2.0,True,1
DSJC125.1,tuning,2,7.75684,6,0.01,10.0,True,1
DSJC125.1,tuning,2,9.09299,5,0.002,0.0,False,1
DSJC125.1,tuning,2,9.09384,6,0.01,10.0,True,1
DSJC125.1,tuned,5,10.69452,6,0.01,10.0,True,1
DSJC125.1,tuning,2,2.38572,10,0.2,0.0,True,1
DSJC125.1,tuning,2,3.82505,9,0.002,0.0,True,1
DSJC125.1,tuning,2,5.19489,8,0.002,0.0,True,1
DSJC125.1,tuning,2,6.49311,7,0.002,2.0,True,1
DSJC125.1,tuning,2,7.73744,6,0.01,10.0,True,1
DSJC125.1,tuning,2,8.93552,5,0.002,0.0,False,1
DSJC125.1,tuning,2,8.93634,6,0.01,10.0,True,1
DSJC125.1,tuned,10,11.16353,5,0.125,5.0,True,1
DSJC125.1,tuning,2,2.38122,10,0.2,0.0,True,1
DSJC125.1,tuning,2,3.82834,9,0.002,0.0,True,1
DSJC125.1,tuning,2,5.21208,8,0.002,0.0,True,1
DSJC125.1,tuning,2,6.53333,7,0.002,2.0,True,1
DSJC125.1,tuning,2,7.79128,6,0.01,10.0,True,1
DSJC125.1,tuning,2,8.99311,5,0.002,0.0,False,1
DSJC125.1,tuning,2,8.99383,6,0.01,10.0,True,1
DSJC125.1,tuned,20,12.70374,5,0.1,5.0,True,1
DSJC125.1,tuning,2,2.51744,10,0.2,0.0,True,1
DSJC125.1,tuning,2,3.98442,9,0.002,0.0,True,1
DSJC125.1,tuning,2,5.37506,8,0.002,0.0,True,1
DSJC125.1,tuning,2,6.69757,7,0.002,2.0,True,1
DSJC125.1,tuning,2,7.95731,6,0.01,10.0,True,1
DSJC125.1,tuning,2,9.16259,5,0.002,0.0,False,1
DSJC125.1,tuning,2,9.16329,6,0.01,10.0,True,1
DSJC125.1,tuned,50,16.97068,5,0.2,2.0,True,1
DSJC250.1,tuning,2,6.04707,12,0.2,0.0,True,1
DSJC250.1,tuning,2,8.46464,11,0.002,0.0,True,1
DSJC250.1,tuning,2,10.75084,10,0.002,20.0,True,1
DSJC250.1,tuning,2,12.91123,9,0.01,10.0,True,1
DSJC250.1,tuning,2,14.91947,8,0.002,0.0,False,1
DSJC250.1,tuning,2,14.92024,9,0.01,10.0,True,1
DSJC250.1,tuned,2,16.7409,9,0.01,10.0,True,1
DSJC250.1,tuning,2,6.06743,12,0.2,0.0,True,1
DSJC250.1,tuning,2,8.44018,11,0.002,0.0,True,1
DSJC250.1,tuning,2,10.68817,10,0.002,20.0,True,1
DSJC250.1,tuning,2,12.78482,9,0.01,10.0,True,1
DSJC250.1,tuning,2,14.76077,8,0.002,0.0,False,1
DSJC250.1,tuning,2,14.76134,9,0.01,10.0,True,1
DSJC250.1,tuned,5,17.93453,9,0.01,10.0,True,1
DSJC250.1,tuning,2,6.10435,12,0.2,0.0,True,1
DSJC250.1,tuning,2,8.49895,11,0.002,0.0,True,1
DSJC250.1,tuning,2,10.75953,10,0.002,20.0,True,1
DSJC250.1,tuning,2,12.89814,9,0.01,10.0,True,1
DSJC250.1,tuning,2,14.91737,8,0.002,0.0,False,1
DSJC250.1,tuning,2,14.91806,9,0.01,10.0,True,1
DSJC250.1,tuned,10,20.39271,9,0.01,10.0,True,1
DSJC250.1,tuning,2,6.05089,12,0.2,0.0,True,1
DSJC250.1,tuning,2,8.44012,11,0.002,0.0,True,1
DSJC250.1,tuning,2,10.68203,10,0.002,20.0,True,1
DSJC250.1,tuning,2,12.79736,9,0.01,10.0,True,1
DSJC250.1,tuning,2,14.78882,8,0.002,0.0,False,1
DSJC250.1,tuning,2,14.78939,9,0.01,10.0,True,1
DSJC250.1,tuned,20,24.9512,8,0.035,6.0,True,1
DSJC250.1,tuning,2,6.05796,12,0.2,0.0,True,1
DSJC250.1,tuning,2,8.51876,11,0.002,0.0,True,1
DSJC250.1,tuning,2,10.77167,10,0.002,20.0,True,1
DSJC250.1,tuning,2,13.01954,9,0.01,10.0,True,1
DSJC250.1,tuning,2,15.06285,8,0.002,0.0,False,1
DSJC250.1,tuning,2,15.06348,9,0.01,10.0,True,1
DSJC250.1,tuned,50,38.93714,8,0.035,7.5,True,1
DSJC500.1,tuning,2,20.45028,16,0.1,0.0,True,1
DSJC500.1,tuning,2,25.64739,15,0.002,1.0,True,1
DSJC500.1,tuning,2,30.53379,14,0.002,10.0,True,1
DSJC500.1,tuning,2,35.14017,13,0.02,5.0,True,1
DSJC500.1,tuning,2,39.51781,12,0.002,0.0,False,1
DSJC500.1,tuning,2,39.52279,13,0.02,5.0,True,1
DSJC500.1,tuned,2,43.24104,13,0.02,5.0,True,1
DSJC500.1,tuning,2,20.50355,16,0.1,0.0,True,1
DSJC500.1,tuning,2,25.7172,15,0.002,1.0,True,1
DSJC500.1,tuning,2,30.65538,14,0.002,10.0,True,1
DSJC500.1,tuning,2,35.25536,13,0.02,5.0,True,1
DSJC500.1,tuning,2,39.59432,12,0.002,0.0,False,1
DSJC500.1,tuning,2,39.59931,13,0.02,5.0,True,1
DSJC500.1,tuned,5,47.45982,13,0.02,5.0,True,1
DSJC500.1,tuning,2,20.38128,16,0.1,0.0,True,1
DSJC500.1,tuning,2,25.69236,15,0.002,1.0,True,1
DSJC500.1,tuning,2,30.55286,14,0.002,10.0,True,1
DSJC500.1,tuning,2,35.20431,13,0.02,5.0,True,1
DSJC500.1,tuning,2,39.54148,12,0.002,0.0,False,1
DSJC500.1,tuning,2,39.54605,13,0.02,5.0,True,1
DSJC500.1,tuned,10,54.37131,13,0.02,5.0,True,1
DSJC500.1,tuning,2,20.91832,16,0.1,0.0,True,1
DSJC500.1,tuning,2,26.12958,15,0.002,1.0,True,1
DSJC500.1,tuning,2,31.02939,14,0.002,10.0,True,1
DSJC500.1,tuning,2,35.72995,13,0.02,5.0,True,1
DSJC500.1,tuning,2,40.1408,12,0.002,0.0,False,1
DSJC500.1,tuning,2,40.1456,13,0.02,5.0,True,1
DSJC500.1,tuned,20,68.54479,13,0.02,5.0,True,1
DSJC500.1,tuning,2,20.46062,16,0.1,0.0,True,1
DSJC500.1,tuning,2,25.65514,15,0.002,1.0,True,1
DSJC500.1,tuning,2,30.55292,14,0.002,10.0,True,1
DSJC500.1,tuning,2,35.21241,13,0.02,5.0,True,1
DSJC500.1,tuning,2,39.54168,12,0.002,0.0,False,1
DSJC500.1,tuning,2,39.54659,13,0.02,5.0,True,1
DSJC500.1,tuned,50,109.11768,12,0.075,3.5,True,1
DSJR500.1,tuning,2,8.23512,22,0.1,0.0,True,1
DSJR500.1,tuning,2,15.137,21,0.002,0.0,True,1
DSJR500.1,tuning,2,21.75419,20,0.002,0.0,True,1
DSJR500.1,tuning,2,28.21013,19,0.002,0.0,True,1
DSJR500.1,tuning,2,34.26952,18,0.002,0.0,True,1
DSJR500.1,tuning,2,40.07968,17,0.002,0.0,True,1
DSJR500.1,tuning,2,45.56688,16,0.002,0.0,True,1
DSJR500.1,tuning,2,50.82787,15,0.002,0.0,True,1
DSJR500.1,tuning,2,55.69691,14,0.002,0.0,True,1
DSJR500.1,tuning,2,60.27684,13,0.002,0.0,True,1
DSJR500.1,tuning,2,64.57891,12,0.002,20.0,True,1
DSJR500.1,tuning,2,68.66149,11,0.002,0.0,False,1
DSJR500.1,tuning,2,68.66541,12,0.002,20.0,True,1
DSJR500.1,tuned,2,72.256,12,0.002,20.0,True,1
DSJR500.1,tuning,2,8.22285,22,0.1,0.0,True,1
DSJR500.1,tuning,2,15.10519,21,0.002,0.0,True,1
DSJR500.1,tuning,2,21.73106,20,0.002,0.0,True,1
DSJR500.1,tuning,2,28.06443,19,0.002,0.0,True,1
DSJR500.1,tuning,2,34.13081,18,0.002,0.0,True,1
DSJR500.1,tuning,2,40.01433,17,0.002,0.0,True,1
DSJR500.1,tuning,2,45.455,16,0.002,0.0,True,1
DSJR500.1,tuning,2,50.65809,15,0.002,0.0,True,1
DSJR500.1,tuning,2,55.59773,14,0.002,0.0,True,1
DSJR500.1,tuning,2,60.23719,13,0.002,0.0,True,1
DSJR500.1,tuning,2,64.56757,12,0.002,20.0,True,1
DSJR500.1,tuning,2,68.65297,11,0.002,0.0,False,1
DSJR500.1,tuning,2,68.65719,12,0.002,20.0,True,1
DSJR500.1,tuned,5,75.99375,12,0.002,20.0,True,1
DSJR500.1,tuning,2,8.28561,22,0.1,0.0,True,1
DSJR500.1,tuning,2,15.27564,21,0.002,0.0,True,1
DSJR500.1,tuning,2,21.93484,20,0.002,0.0,True,1
DSJR500.1,tuning,2,28.30073,19,0.002,0.0,True,1
DSJR500.1,tuning,2,34.35825,18,0.002,0.0,True,1
DSJR500.1,tuning,2,40.1901,17,0.002,0.0,True,1
DSJR500.1,tuning,2,45.73649,16,0.002,0.0,True,1
DSJR500.1,tuning,2,50.97559,15,0.002,0.0,True,1
DSJR500.1,tuning,2,55.92984,14,0.002,0.0,True,1
DSJR500.1,tuning,2,60.5847,13,0.002,0.0,True,1
DSJR500.1,tuning,2,64.95498,12,0.002,20.0,True,1
DSJR500.1,tuning,2,69.07289,11,0.002,0.0,False,1
DSJR500.1,tuning,2,69.07666,12,0.002,20.0,True,1
DSJR500.1,tuned,10,82.70362,12,0.002,20.0,True,1
DSJR500.1,tuning,2,8.28515,22,0.1,0.0,True,1
DSJR500.1,tuning,2,15.24066,21,0.002,0.0,True,1
DSJR500.1,tuning,2,21.9673,20,0.002,0.0,True,1
DSJR500.1,tuning,2,28.31656,19,0.002,0.0,True,1
DSJR500.1,tuning,2,34.38992,18,0.002,0.0,True,1
DSJR500.1,tuning,2,40.22892,17,0.002,0.0,True,1
DSJR500.1,tuning,2,45.83713,16,0.002,0.0,True,1
DSJR500.1,tuning,2,51.15035,15,0.002,0.0,True,1
DSJR500.1,tuning,2,56.15392,14,0.002,0.0,True,1
DSJR500.1,tuning,2,60.90154,13,0.002,0.0,True,1
DSJR500.1,tuning,2,65.38318,12,0.002,20.0,True,1
DSJR500.1,tuning,2,69.60101,11,0.002,0.0,False,1
DSJR500.1,tuning,2,69.60506,12,0.002,20.0,True,1
DSJR500.1,tuned,20,95.99274,12,0.002,20.0,True,1
DSJR500.1,tuning,2,8.39142,22,0.1,0.0,True,1
DSJR500.1,tuning,2,15.35774,21,0.002,0.0,True,1
DSJR500.1,tuning,2,22.06287,20,0.002,0.0,True,1
DSJR500.1,tuning,2,28.41686,19,0.002,0.0,True,1
DSJR500.1,tuning,2,34.523,18,0.002,0.0,True,1
DSJR500.1,tuning,2,40.33906,17,0.002,0.0,True,1
DSJR500.1,tuning,2,45.87309,16,0.002,0.0,True,1
DSJR500.1,tuning,2,51.13695,15,0.002,0.0,True,1
DSJR500.1,tuning,2,56.10633,14,0.002,0.0,True,1
DSJR500.1,tuning,2,60.78263,13,0.002,0.0,True,1
DSJR500.1,tuning,2,65.18143,12,0.002,20.0,True,1
DSJR500.1,tuning,2,69.30526,11,0.002,0.0,False,1
DSJR500.1,tuning,2,69.30972,12,0.002,20.0,True,1
DSJR500.1,tuned,50,133.58302,12,0.002,20.0,True,1
anna,tuning,2,6.28951,12,0.005,50.0,True,1
anna,tuning,2,8.18345,11,0.002,50.0,True,1
anna,tuning,2,9.99733,10,0.002,0.0,False,1
anna,tuning,2,9.99819,11,0.002,50.0,True,1
anna,tuned,2,11.6792,11,0.002,50.0,True,1
anna,tuning,2,6.28082,12,0.005,50.0,True,1
anna,tuning,2,8.15186,11,0.002,50.0,True,1
anna,tuning,2,9.95182,10,0.002,0.0,False,1
anna,tuning,2,9.95243,11,0.002,50.0,True,1
anna,tuned,5,12.54676,11,0.002,50.0,True,1
anna,tuning,2,6.37251,12,0.005,50.0,True,1
anna,tuning,2,8.30095,11,0.002,50.0,True,1
anna,tuning,2,10.18311,10,0.002,0.0,False,1
anna,tuning,2,10.18402,11,0.002,50.0,True,1
anna,tuned,10,14.32378,11,0.002,50.0,True,1
anna,tuning,2,6.30238,12,0.005,50.0,True,1
anna,tuning,2,8.24015,11,0.002,50.0,True,1
anna,tuning,2,10.08362,10,0.002,0.0,False,1
anna,tuning,2,10.08437,11,0.002,50.0,True,1
anna,tuned,20,17.40939,11,0.002,50.0,True,1
anna,tuning,2,6.34464,12,0.005,50.0,True,1
anna,tuning,2,8.27656,11,0.002,50.0,True,1
anna,tuning,2,10.15652,10,0.002,0.0,False,1
anna,tuning,2,10.15745,11,0.002,50.0,True,1
anna,tuned,50,26.90593,11,0.002,50.0,True,1
david,tuning,2,4.99078,14,0.005,50.0,True,1
david,tuning,2,6.77635,12,0.01,20.0,True,1
david,tuning,2,8.46467,11,0.05,10.0,True,1
david,tuning,2,10.07965,10,0.002,0.0,False,1
david,tuning,2,10.08022,11,0.05,10.0,True,1
david,tuned,2,11.55524,11,0.05,10.0,True,1
david,tuning,2,4.96762,14,0.005,50.0,True,1
david,tuning,2,6.69149,12,0.01,20.0,True,1
david,tuning,2,8.32002,11,0.05,10.0,True,1
david,tuning,2,9.9086,10,0.002,0.0,False,1
david,tuning,2,9.90916,11,0.05,10.0,True,1
david,tuned,5,11.96938,11,0.05,10.0,True,1
david,tuning,2,4.97775,14,0.005,50.0,True,1
david,tuning,2,6.70614,12,0.01,20.0,True,1
david,tuning,2,8.34935,11,0.05,10.0,True,1
david,tuning,2,9.92734,10,0.002,0.0,False,1
david,tuning,2,9.92791,11,0.05,10.0,True,1
david,tuned,10,13.00896,11,0.05,10.0,True,1
david,tuning,2,4.92779,14,0.005,50.0,True,1
david,tuning,2,6.62437,12,0.01,20.0,True,1
david,tuning,2,8.24849,11,0.05,10.0,True,1
david,tuning,2,9.81339,10,0.002,0.0,False,1
david,tuning,2,9.81413,11,0.05,10.0,True,1
david,tuned,20,14.78716,11,0.05,10.0,True,1
david,tuning,2,4.91361,14,0.005,50.0,True,1
david,tuning,2,6.62579,12,0.01,20.0,True,1
david,tuning,2,8.25273,11,0.05,10.0,True,1
david,tuning,2,9.84359,10,0.002,0.0,False,1
david,tuning,2,9.84414,11,0.05,10.0,True,1
david,tuned,50,20.76586,11,0.05,10.0,True,1
flat300_20_0,tuning,2,29.09109,33,0.02,2.0,True,1
flat300_20_0,tuning,2,35.6188,28,0.05,1.0,True,1
flat300_20_0,tuning,2,41.32277,24,0.02,2.0,True,1
flat300_20_0,tuning,2,46.33747,20,0.1,1.0,True,1
flat300_20_0,tuning,2,50.69779,19,0.002,0.0,False,1
flat300_20_0,tuning,2,50.7,20,0.1,1.0,True,1
flat300_20_0,tuned,2,54.46876,20,0.1,1.0,True,1
flat300_20_0,tuning,2,29.17914,33,0.02,2.0,True,1
flat300_20_0,tuning,2,35.80024,28,0.05,1.0,True,1
flat300_20_0,tuning,2,41.50194,24,0.02,2.0,True,1
flat300_20_0,tuning,2,46.53369,20,0.1,1.0,True,1
flat300_20_0,tuning,2,50.93367,19,0.002,0.0,False,1
flat300_20_0,tuning,2,50.93601,20,0.1,1.0,True,1
flat300_20_0,tuned,5,58.66426,20,0.1,1.0,True,1
flat300_20_0,tuning,2,30.2885,33,0.02,2.0,True,1
flat300_20_0,tuning,2,36.87411,28,0.05,1.0,True,1
flat300_20_0,tuning,2,42.62313,24,0.02,2.0,True,1
flat300_20_0,tuning,2,47.66274,20,0.1,1.0,True,1
flat300_20_0,tuning,2,52.09869,19,0.002,0.0,False,1
flat300_20_0,tuning,2,52.10121,20,0.1,1.0,True,1
flat300_20_0,tuned,10,66.47184,20,0.1,1.0,True,1
flat300_20_0,tuning,2,29.01051,33,0.02,2.0,True,1
flat300_20_0,tuning,2,35.59355,28,0.05,1.0,True,1
flat300_20_0,tuning,2,41.32881,24,0.02,2.0,True,1
flat300_20_0,tuning,2,46.37965,20,0.1,1.0,True,1
flat300_20_0,tuning,2,50.81073,19,0.002,0.0,False,1
flat300_20_0,tuning,2,50.81312,20,0.1,1.0,True,1
flat300_20_0,tuned,20,78.53715,20,0.1,1.0,True,1
flat300_20_0,tuning,2,29.26998,33,0.02,2.0,True,1
flat300_20_0,tuning,2,35.85022,28,0.05,1.0,True,1
flat300_20_0,tuning,2,41.61545,24,0.02,2.0,True,1
flat300_20_0,tuning,2,46.66517,20,0.1,1.0,True,1
flat300_20_0,tuning,2,51.13139,19,0.002,0.0,False,1
flat300_20_0,tuning,2,51.13378,20,0.1,1.0,True,1
flat300_20_0,tuned,50,118.61302,20,0.1,1.0,True,1
flat300_26_0,tuning,2,29.39168,40,0.05,0.0,True,1
flat300_26_0,tuning,2,37.34467,39,0.002,1.0,True,1
flat300_26_0,tuning,2,45.0925,38,0.002,1.0,True,1
flat300_26_0,tuning,2,52.63981,37,0.002,5.0,True,1
flat300_26_0,tuning,2,60.05877,36,0.002,5.0,True,1
flat300_26_0,tuning,2,67.2082,35,0.002,10.0,True,1
flat300_26_0,tuning,2,74.21869,34,0.002,10.0,True,1
flat300_26_0,tuning,2,81.03754,33,0.002,0.0,False,1
flat300_26_0,tuning,2,81.05044,34,0.002,10.0,True,1
flat300_26_0,tuned,2,86.82633,33,0.03,3.5,True,1
flat300_26_0,tuning,2,29.06301,40,0.05,0.0,True,1
flat300_26_0,tuning,2,36.94161,39,0.002,1.0,True,1
flat300_26_0,tuning,2,44.7234,38,0.002,1.0,True,1
flat300_26_0,tuning,2,52.33536,37,0.002,5.0,True,1
flat300_26_0,tuning,2,59.73621,36,0.002,5.0,True,1
flat300_26_0,tuning,2,66.98859,35,0.002,10.0,True,1
flat300_26_0,tuning,2,74.05161,34,0.002,10.0,True,1
flat300_26_0,tuning,2,80.91335,33,0.002,0.0,False,1
flat300_26_0,tuning,2,80.92651,34,0.002,10.0,True,1
flat300_26_0,tuned,5,93.67201,33,0.05,1.5,True,1
flat300_26_0,tuning,2,29.27539,40,0.05,0.0,True,1
flat300_26_0,tuning,2,37.20196,39,0.002,1.0,True,1
flat300_26_0,tuning,2,44.94332,38,0.002,1.0,True,1
flat300_26_0,tuning,2,52.543,37,0.002,5.0,True,1
flat300_26_0,tuning,2,59.95755,36,0.002,5.0,True,1
flat300_26_0,tuning,2,67.11228,35,0.002,10.0,True,1
flat300_26_0,tuning,2,74.11574,34,0.002,10.0,True,1
flat300_26_0,tuning,2,80.92939,33,0.002,0.0,False,1
flat300_26_0,tuning,2,80.94235,34,0.002,10.0,True,1
flat300_26_0,tuned,10,104.93041,33,0.05,2.0,True,1
flat300_26_0,tuning,2,30.4754,40,0.05,0.0,True,1
flat300_26_0,tuning,2,38.42943,39,0.002,1.0,True,1
flat300_26_0,tuning,2,46.22504,38,0.002,1.0,True,1
flat300_26_0,tuning,2,53.83686,37,0.002,5.0,True,1
flat300_26_0,tuning,2,61.2877,36,0.002,5.0,True,1
flat300_26_0,tuning,2,68.47987,35,0.002,10.0,True,1
flat300_26_0,tuning,2,75.46094,34,0.002,10.0,True,1
flat300_26_0,tuning,2,82.28256,33,0.002,0.0,False,1
flat300_26_0,tuning,2,82.29546,34,0.002,10.0,True,1
flat300_26_0,tuned,20,129.1341,26,0.03,3.5,True,1
flat300_26_0,tuning,2,28.78302,40,0.05,0.0,True,1
flat300_26_0,tuning,2,36.63661,39,0.002,1.0,True,1
flat300_26_0,tuning,2,44.25278,38,0.002,1.0,True,1
flat300_26_0,tuning,2,51.77652,37,0.002,5.0,True,1
flat300_26_0,tuning,2,59.06523,36,0.002,5.0,True,1
flat300_26_0,tuning,2,66.22373,35,0.002,10.0,True,1
flat300_26_0,tuning,2,73.22669,34,0.002,10.0,True,1
flat300_26_0,tuning,2,80.09111,33,0.002,0.0,False,1
flat300_26_0,tuning,2,80.10335,34,0.002,10.0,True,1
flat300_26_0,tuned,50,194.76836,26,0.03,3.0,True,1
flat300_28_0,tuning,2,37.88584,41,0.02,1.0,True,1
flat300_28_0,tuning,2,45.8543,40,0.002,0.0,True,1
flat300_28_0,tuning,2,53.71872,38,0.05,2.0,True,1
flat300_28_0,tuning,2,61.20967,37,0.002,10.0,True,1
flat300_28_0,tuning,2,68.53488,36,0.002,20.0,True,1
flat300_28_0,tuning,2,75.71658,35,0.01,5.0,True,1
flat300_28_0,tuning,2,82.74302,34,0.002,10.0,True,1
flat300_28_0,tuning,2,89.5582,33,0.002,0.0,False,1
flat300_28_0,tuning,2,89.57125,34,0.002,10.0,True,1
flat300_28_0,tuned,2,95.35197,33,0.05,3.5,True,1
flat300_28_0,tuning,2,30.40746,41,0.02,1.0,True,1
flat300_28_0,tuning,2,38.46288,40,0.002,0.0,True,1
flat300_28_0,tuning,2,46.40211,38,0.05,2.0,True,1
flat300_28_0,tuning,2,53.97418,37,0.002,10.0,True,1
flat300_28_0,tuning,2,61.39171,36,0.002,20.0,True,1
flat300_28_0,tuning,2,68.59208,35,0.01,5.0,True,1
flat300_28_0,tuning,2,75.67087,34,0.002,10.0,True,1
flat300_28_0,tuning,2,82.54934,33,0.002,0.0,False,1
flat300_28_0,tuning,2,82.562,34,0.002,10.0,True,1
flat300_28_0,tuned,5,95.31448,33,0.05,2.0,True,1
flat300_28_0,tuning,2,29.62276,41,0.02,1.0,True,1
flat300_28_0,tuning,2,37.74297,40,0.002,0.0,True,1
flat300_28_0,tuning,2,45.75499,38,0.05,2.0,True,1
